,data,label
1369,"[32, 452, 776, 25, 847, 178, 1, 100, 0]",0
1370,"[30, 100, 25, 776, 25, 847, 20, 32, 2188, 178, 14, 0]",3
1371,"[30, 100, 25, 776, 25, 20, 32, 2188, 847, 178, 14]",0
1372,"[85, 27, 15, 773, 54, 2189, 2778, 14]",0
1373,"[85, 2778, 27, 15, 773, 54, 2189, 14]",3
1374,"[845, 928, 5, 200, 3, 47, 0]",3
1375,"[85, 200, 3, 47, 20, 845, 377, 14]",3
1376,"[85, 200, 20, 845, 377, 3, 47, 14]",0
1377,"[85, 20, 845, 377, 200, 3, 47, 14]",0
1378,"[21, 30, 411, 98, 91, 315, 14]",3
1379,"[1, 411, 21, 30, 91, 359, 12, 454, 0]",3
1380,"[30, 411, 20, 91, 315, 21, 14]",3
1381,"[1, 411, 30, 91, 359, 21, 12, 454, 0]",3
1382,"[56, 486, 207, 36, 3, 157, 105, 95, 2779, 84, 663, 8, 11, 56, 388, 207, 36, 3, 157, 105, 95, 2779, 84, 663, 76, 0]",3
1383,"[265, 465, 13, 3, 1808, 1809, 11, 1, 2780, 465, 13, 3, 1808, 1809, 76, 0]",3
1384,"[265, 465, 13, 3, 1808, 1809, 11, 3784, 465, 13, 82, 76, 0]",0
1385,"[48, 157, 20, 15, 656, 36, 14]",0
1386,"[1, 1809, 30, 265, 465, 13, 12, 2684, 0]",0
1387,"[1, 461, 30, 4, 728, 36, 6, 1, 461, 241, 3785, 3786, 2781, 1, 2780, 407, 0]",0
1388,"[1, 235, 1179, 19, 4, 550, 96, 2, 45, 384, 26, 51, 56, 2782, 0]",3
1389,"[5, 414, 4, 550, 96, 2, 1810, 13, 21, 0]",3
1390,"[1, 235, 1179, 26, 175, 4, 550, 96, 2, 45, 384, 51, 56, 2782, 0]",0
1391,"[2, 175, 6, 37, 1033, 2, 321, 54, 397, 14]",0
1392,"[21, 5, 414, 4, 550, 96, 2, 1810, 13, 0]",0
1393,"[23, 320, 1811, 45, 15, 392, 44, 2, 1178, 54, 14]",3
1394,"[82, 812, 30, 4, 117, 1164, 9, 12, 2783, 2, 493, 156, 13, 2784, 0]",3
1395,"[20, 15, 1812, 30, 2190, 37, 108, 0]",3
1396,"[19, 51, 15, 1033, 2, 217, 1813, 9, 14]",3
1397,"[82, 812, 9, 30, 4, 117, 1164, 12, 2783, 2, 493, 156, 13, 2784, 0]",0
1398,"[20, 15, 1812, 9, 30, 2190, 37, 108, 937, 14]",0
1399,"[9, 175, 51, 15, 1033, 2, 217, 1813, 14]",0
1400,"[1, 235, 836, 9, 30, 4, 812, 2, 485, 1814, 24, 159, 44, 73, 3787, 2785, 906, 922, 0]",3
1401,"[1, 3788, 2, 30, 1, 3789, 542, 2191, 43, 2, 45, 26, 1, 670, 3790, 9, 3, 183, 11, 3, 3791, 3792, 0]",3
1402,"[1814, 24, 18, 848, 9, 31, 836, 0]",3
1403,"[31, 836, 24, 18, 848, 1814, 9, 0]",3
1404,"[13, 33, 3793, 8, 3794, 3795, 162, 18, 314, 2786, 9, 3796, 0]",3
1405,"[2191, 12, 848, 2, 1, 2787, 9, 227, 3797, 0]",3
1406,"[3, 812, 2, 3798, 73, 3799, 1063, 2, 1, 1064, 13, 3800, 12, 1815, 1164, 9, 0]",3
1407,"[937, 12, 108, 9, 42, 2788, 0]",0
1408,"[42, 2788, 84, 108, 937, 9, 0]",3
1409,"[1813, 38, 55, 1815, 9, 64, 2192, 188, 1167, 0]",0
1410,"[64, 2192, 188, 1167, 27, 55, 1815, 1813, 9, 0]",3
1411,"[1188, 12, 108, 9, 3801, 25, 3802, 3803, 0]",3
1412,"[1363, 84, 314, 21, 58, 2789, 3804, 1, 541, 0]",3
1413,"[1, 2789, 21, 175, 32, 314, 1363, 58, 540, 2, 18, 576, 0]",0
1414,"[2790, 12, 43, 13, 58, 1816, 9, 79, 0]",0
1415,"[56, 274, 726, 133, 2, 75, 1817, 176, 0]",3
1416,"[2, 56, 274, 726, 133, 75, 1817, 176, 0]",3
1417,"[726, 133, 2, 75, 1817, 176, 56, 274, 0]",0
1418,"[37, 108, 937, 8, 39, 76, 2791, 8, 9, 1, 2190, 32, 123, 27, 36, 1, 3805, 0]",0
1419,"[4, 66, 2, 1, 2169, 13, 3806, 1, 3807, 0, 30, 4, 43, 288, 13, 1, 3808, 3809, 0]",3
1420,"[4, 206, 2792, 9, 8, 11, 56, 2193, 1364, 21, 8, 3, 1737, 3810, 36, 1, 2786, 0]",3
1421,"[1, 2194, 25, 86, 51, 389, 11, 3811, 6, 3812, 2, 3813, 0]",0
1422,"[1, 100, 25, 924, 11, 355, 84, 1516, 0]",3
1423,"[1, 100, 320, 924, 11, 91, 25, 355, 25, 3814, 84, 1516, 12, 3815, 0]",0
1424,"[19, 51, 15, 3816, 36, 14]",3
1425,"[30, 245, 45, 15, 97, 5, 37, 107, 1189, 14]",3
1426,"[1, 1365, 284, 5, 1, 1543, 50, 410, 64, 231, 0]",3
1427,"[5, 1, 1543, 50, 410, 64, 231, 12, 284, 40, 1, 1365, 0]",3
1428,"[1, 231, 19, 1, 1365, 284, 5, 1, 1543, 50, 410, 6, 3, 2195, 188, 2196, 0]",3
1429,"[1, 231, 19, 5, 1, 1543, 50, 410, 12, 284, 40, 1, 1365, 6, 3, 2195, 188, 2196, 0]",0
1430,"[1, 231, 19, 16, 12, 284, 40, 1, 1365, 5, 1, 1543, 50, 410, 6, 3, 2195, 188, 2196, 0]",3
1431,"[1, 245, 30, 5, 4, 378, 371, 2683, 2, 1, 725, 12, 3, 1818, 0]",0
1432,"[4, 1544, 1, 100, 25, 628, 1, 246, 1190, 0]",3
1433,"[1, 100, 320, 1191, 628, 9, 1, 246, 4, 1544, 12, 3, 77, 0]",3
1434,"[1, 246, 30, 4, 1544, 1, 100, 25, 628, 1190, 12, 1366, 80, 9, 849, 0]",3
1435,"[1, 100, 25, 1191, 628, 9, 1, 246, 328, 127, 453, 0]",3
1436,"[1, 100, 25, 628, 1, 246, 1190, 328, 127, 453, 0]",3
1437,"[5, 246, 8, 1, 100, 25, 1191, 628, 9, 30, 328, 127, 453, 8, 12, 1366, 80, 9, 849, 0]",3
1438,"[5, 246, 8, 1, 100, 25, 628, 30, 1190, 328, 127, 453, 8, 12, 1366, 80, 9, 849, 0]",0
1439,"[5, 246, 8, 30, 1, 100, 25, 628, 1190, 328, 127, 453, 8, 12, 1366, 80, 9, 849, 0]",0
1440,"[20, 5, 10, 507, 1, 246, 671, 15, 14]",0
1441,"[50, 23, 35, 2, 27, 507, 1, 246, 27, 438, 15, 14]",0
1442,"[6, 142, 10, 507, 1, 246, 583, 14]",0
1443,"[20, 31, 356, 507, 1, 246, 671, 15, 14]",3
1444,"[726, 2793, 5, 37, 107, 1189, 33, 245, 0]",3
1445,"[726, 2793, 37, 107, 1189, 33, 245, 0]",0
1446,"[4, 2197, 16, 23, 35, 2, 2794, 257, 0]",0
1447,"[4, 2197, 31, 1819, 257, 0]",0
1448,"[23, 487, 2, 2794, 35, 1050, 263, 453, 0]",3
1449,"[487, 25, 1819, 35, 328, 263, 453, 0]",3
1450,"[34, 51, 1820, 58, 79, 2198, 2795, 0]",3
1451,"[1, 3817, 30, 32, 829, 3818, 23, 1, 3819, 2, 930, 26, 51, 1065, 0]",0
1452,"[48, 375, 3820, 2795, 51, 34, 1820, 58, 79, 2198, 14]",0
1453,"[16, 612, 2, 18, 589, 5, 212, 124, 512, 0]",3
1454,"[33, 6, 1, 150, 5, 396, 1, 132, 5, 1018, 1, 1533, 5, 104, 1, 850, 0]",3
1455,"[42, 2796, 777, 9, 1, 345, 54, 1184, 1, 2193, 0]",0
1456,"[42, 2796, 777, 54, 9, 1, 345, 1184, 1, 2193, 0]",3
1457,"[37, 20, 384, 26, 42, 209, 0]",3
1458,"[37, 20, 26, 42, 209, 384, 0]",0
1459,"[16, 6, 39, 589, 5, 5, 253, 12, 1333, 12, 219, 0]",3
1460,"[3, 770, 12, 399, 5, 1, 278, 5, 7, 43, 1821, 43, 55, 108, 0]",3
1461,"[3, 770, 5, 1, 278, 43, 55, 108, 12, 399, 5, 7, 43, 1821, 0]",0
1462,"[5, 251, 20, 28, 250, 214, 516, 54, 6, 629, 30, 51, 2, 18, 672, 112, 0]",0
1463,"[5, 251, 20, 28, 250, 214, 516, 30, 51, 2, 18, 672, 112, 54, 6, 629, 0]",0
1464,"[16, 6, 629, 5, 251, 20, 28, 250, 214, 516, 30, 51, 2, 18, 672, 112, 54, 0]",0
1465,"[5, 251, 20, 28, 250, 214, 516, 54, 30, 51, 2, 18, 672, 112, 6, 629, 0]",3
1466,"[30, 516, 6, 16, 629, 5, 251, 20, 28, 250, 54, 30, 51, 2, 18, 672, 112, 14]",3
1467,"[251, 20, 28, 250, 214, 516, 54, 30, 51, 2, 18, 672, 112, 851, 16, 43, 417, 778, 0]",3
1468,"[251, 773, 214, 516, 54, 30, 51, 2, 18, 672, 112, 2688, 123, 8, 72, 10, 20, 28, 126, 2, 45, 93, 851, 16, 43, 417, 778, 0]",3
1469,"[251, 20, 28, 250, 214, 516, 54, 851, 16, 43, 417, 778, 30, 51, 2, 18, 672, 112, 0]",0
1470,"[30, 516, 30, 51, 2, 18, 672, 112, 6, 16, 629, 5, 251, 20, 28, 250, 54, 851, 16, 43, 417, 778, 14]",3
1471,"[30, 516, 6, 16, 629, 5, 251, 20, 28, 250, 54, 30, 51, 2, 18, 672, 112, 851, 16, 43, 417, 778, 14]",0
1472,"[30, 516, 20, 28, 251, 250, 54, 30, 51, 2, 18, 672, 112, 851, 16, 43, 417, 778, 14]",0
1473,"[3, 87, 122, 13, 19, 43, 2150, 33, 210, 0]",3
1474,"[1, 210, 30, 3, 87, 122, 13, 19, 43, 2150, 12, 1750, 0]",0
1475,"[5, 5, 23, 1192, 2, 779, 3, 610, 50, 1193, 1, 1194, 12, 219, 6, 39, 589, 0]",3
1476,"[16, 6, 39, 589, 5, 5, 23, 1192, 2, 779, 3, 610, 50, 1193, 1, 1194, 12, 219, 0]",3
1477,"[16, 6, 39, 589, 5, 16, 12, 219, 5, 23, 1192, 2, 779, 3, 610, 50, 1193, 1, 1194, 0]",3
1478,"[5, 5, 16, 50, 1193, 1, 1194, 23, 1192, 2, 779, 3, 610, 12, 219, 6, 39, 589, 0]",3
1479,"[16, 6, 39, 589, 5, 5, 16, 50, 1193, 1, 1194, 23, 1192, 2, 779, 3, 610, 12, 219, 0]",3
1480,"[5, 16, 12, 219, 5, 16, 50, 1193, 1, 1194, 23, 1192, 2, 779, 3, 610, 6, 39, 589, 0]",3
1481,"[16, 6, 39, 589, 5, 16, 12, 219, 5, 16, 50, 1193, 1, 1194, 23, 1192, 2, 779, 3, 610, 0]",3
1482,"[3, 557, 9, 33, 1066, 122, 80, 176, 0]",3
1483,"[3, 557, 122, 80, 176, 9, 33, 1066, 0]",3
1484,"[3, 557, 115, 2, 27, 222, 80, 176, 9, 33, 1066, 0]",3
1485,"[351, 45, 28, 15, 250, 64, 557, 54, 9, 33, 1066, 14]",3
1486,"[626, 6, 174, 2, 620, 3, 94, 9, 1067, 2199, 2, 42, 231, 8, 52, 393, 52, 37, 194, 299, 0]",3
1487,"[626, 6, 174, 2, 620, 3, 94, 2, 42, 231, 9, 1067, 2199, 8, 52, 393, 52, 37, 194, 299, 0]",3
1488,"[30, 94, 6, 626, 174, 2, 620, 2, 42, 231, 9, 1067, 2199, 52, 393, 52, 37, 194, 299, 14]",0
1489,"[19, 6, 626, 174, 2, 620, 3, 94, 2, 42, 231, 9, 8, 52, 393, 52, 37, 194, 299, 14]",0
1490,"[5, 3, 557, 122, 80, 176, 9, 33, 1066, 6, 2797, 0]",3
1491,"[5, 3, 557, 122, 80, 176, 6, 2797, 9, 33, 1066, 0]",0
1492,"[4, 173, 159, 64, 2, 56, 224, 334, 46, 2798, 0]",3
1493,"[4, 173, 159, 2, 56, 224, 334, 46, 2798, 64, 0]",0
1494,"[418, 2115, 4, 330, 5, 10, 50, 18, 49, 0]",3
1495,"[4, 330, 5, 10, 50, 18, 49, 112, 0]",3
1496,"[112, 4, 330, 1822, 10, 50, 18, 49, 0]",3
1497,"[4, 330, 5, 112, 10, 50, 18, 49, 0]",3
1498,"[4, 330, 5, 418, 2115, 10, 50, 18, 49, 0]",3
1499,"[1024, 4, 45, 28, 96, 0]",3
1500,"[544, 9, 35, 4, 216, 107, 55, 0]",3
1501,"[1024, 4, 45, 28, 90, 15, 173, 18, 497, 2, 2799, 44, 212, 38, 136, 2200, 13, 31, 763, 0]",3
1502,"[16, 12, 112, 5, 4, 330, 5, 10, 50, 18, 49, 0]",3
1503,"[16, 6, 1024, 5, 4, 45, 28, 96, 0]",3
1504,"[45, 15, 90, 5, 10, 1367, 131, 49, 1282, 14]",3
1505,"[4, 258, 28, 447, 15, 2, 97, 5, 10, 182, 2, 660, 44, 2, 159, 42, 64, 153, 0]",3
1506,"[5, 10, 1367, 131, 49, 1282, 6, 244, 0]",3
1507,"[45, 15, 97, 5, 1182, 12, 777, 23, 546, 14]",3
1508,"[4, 107, 163, 5, 47, 19, 1182, 182, 2, 1545, 0]",3
1509,"[4, 258, 28, 27, 57, 153, 0]",3
1510,"[4, 24, 447, 15, 2, 97, 5, 10, 182, 2, 660, 44, 2, 159, 42, 57, 153, 0]",0
1511,"[45, 15, 90, 5, 10, 136, 131, 49, 1282, 14]",3
1512,"[5, 10, 136, 131, 49, 1282, 6, 3821, 0]",3
1513,"[5, 10, 136, 131, 49, 1282, 6, 244, 0]",2
1514,"[4, 107, 163, 5, 47, 19, 360, 182, 2, 1545, 0]",0
1515,"[91, 198, 1182, 5, 10, 12, 28, 233, 0]",3
1516,"[2800, 101, 28, 45, 2801, 2802, 2201, 11, 1182, 699, 0]",3
1517,"[91, 198, 360, 5, 10, 12, 28, 233, 0]",0
1518,"[2800, 101, 28, 45, 2801, 2802, 2201, 11, 360, 699, 0]",0
1519,"[4, 97, 5, 1, 558, 12, 80, 0]",3
1520,"[4, 106, 5, 1, 558, 12, 80, 0]",3
1521,"[4, 106, 5, 1, 558, 6, 80, 0]",3
1522,"[5, 1, 558, 6, 80, 12, 219, 0]",0
1523,"[5, 4, 106, 5, 1, 558, 12, 80, 6, 219, 0]",3
1524,"[5, 4, 106, 5, 1, 558, 6, 80, 6, 219, 0]",3
1525,"[5, 265, 1367, 359, 6, 1368, 0]",3
1526,"[5, 265, 136, 359, 6, 1368, 0]",3
1527,"[5, 265, 136, 359, 6, 629, 0]",0
1528,"[4, 133, 2, 2202, 75, 2202, 0]",0
1529,"[4, 133, 2, 2202, 75, 35, 0]",0
1530,"[5, 1, 558, 12, 80, 12, 219, 0]",3
1531,"[7, 1195, 31, 517, 11, 17, 20, 76, 0]",3
1532,"[17, 1195, 42, 517, 76, 0]",3
1533,"[17, 1195, 7, 25, 517, 76, 0]",3
1534,"[7, 1195, 31, 517, 11, 1, 100, 19, 370, 17, 1195, 42, 517, 0]",3
1535,"[7, 1195, 31, 517, 11, 1, 100, 19, 17, 370, 20, 93, 76, 0]",3
1536,"[5, 1, 2203, 152, 35, 1733, 7, 72, 16, 20, 28, 1781, 17, 0]",3
1537,"[5, 1, 2203, 152, 35, 1733, 7, 8, 72, 5, 1, 2203, 152, 7, 20, 28, 1781, 17, 0]",3
1538,"[5, 1, 729, 152, 35, 1733, 2803, 72, 16, 20, 28, 1781, 1, 100, 19, 17, 370, 0]",3
1539,"[7, 6, 938, 9, 356, 457, 53, 852, 284, 44, 2, 97, 10, 50, 18, 0]",0
1540,"[7, 6, 938, 9, 356, 457, 53, 7, 20, 28, 392, 44, 2, 97, 10, 50, 18, 0]",0
1541,"[7, 6, 938, 9, 356, 457, 53, 7, 284, 852, 2, 97, 10, 50, 18, 0]",0
1542,"[7, 6, 938, 9, 356, 457, 53, 7, 284, 44, 39, 2, 97, 10, 50, 18, 0]",0
1543,"[7, 6, 938, 9, 356, 457, 53, 53, 7, 284, 44, 2, 97, 39, 58, 0]",0
1544,"[7, 6, 938, 9, 356, 457, 53, 7, 284, 44, 2, 97, 5, 10, 12, 28, 0]",0
1545,"[7, 6, 938, 9, 356, 457, 53, 79, 19, 45, 28, 81, 35, 50, 392, 44, 2, 97, 10, 50, 18, 0]",3
1546,"[7, 6, 938, 9, 356, 457, 53, 113, 284, 853, 2, 97, 5, 1, 47, 19, 20, 28, 673, 50, 18, 0]",3
1547,"[7, 6, 938, 9, 356, 457, 53, 4, 284, 15, 2, 97, 10, 50, 18, 9, 39, 356, 2804, 718, 0]",3
1548,"[91, 201, 16, 11, 556, 201, 16, 11, 212, 201, 16, 0]",3
1549,"[91, 437, 1, 134, 8, 11, 556, 2805, 1, 134, 0]",3
1550,"[91, 413, 1823, 8, 11, 556, 413, 1546, 8, 11, 212, 413, 1340, 0]",3
1551,"[91, 8, 556, 8, 11, 212, 81, 16, 0]",3
1552,"[91, 437, 8, 11, 556, 2805, 8, 11, 212, 1183, 1, 134, 0]",3
1553,"[91, 8, 556, 8, 11, 212, 104, 8, 700, 8, 11, 190, 0]",3
1554,"[91, 413, 1823, 8, 11, 556, 1546, 8, 11, 212, 1340, 0]",3
1555,"[91, 413, 1823, 8, 11, 556, 413, 1546, 8, 11, 4, 90, 5, 212, 413, 1340, 0]",3
1556,"[91, 413, 1823, 8, 11, 556, 1546, 8, 11, 4, 90, 5, 212, 1340, 0]",0
1557,"[338, 6, 135, 53, 17, 6, 0]",3
1558,"[338, 6, 135, 53, 17, 0]",3
1559,"[338, 6, 135, 53, 4, 90, 17, 6, 0]",3
1560,"[338, 6, 135, 53, 4, 90, 17, 0]",0
1561,"[726, 24, 664, 74, 15, 24, 664, 0]",3
1562,"[726, 24, 664, 74, 15, 24, 0]",3
1563,"[939, 24, 71, 74, 10, 1824, 224, 0]",3
1564,"[74, 939, 1824, 224, 8, 10, 24, 71, 0]",3
1565,"[4, 66, 1, 41, 2, 2204, 197, 10, 144, 44, 2, 0]",3
1566,"[16, 107, 1825, 2, 2204, 5, 4, 123, 126, 2, 69, 197, 10, 6, 2205, 2, 301, 79, 25, 2806, 0]",3
1567,"[16, 107, 1825, 2, 2204, 197, 10, 6, 2205, 2, 301, 79, 25, 2806, 5, 8, 4, 123, 126, 2, 69, 0]",0
1568,"[0, 4, 931, 16, 80, 5, 37, 12, 1333, 0]",3
1569,"[4, 1304, 16, 2, 22, 5, 37, 12, 1333, 0]",3
1570,"[4, 542, 16, 23, 3822, 5, 37, 12, 1333, 0]",3
1571,"[4, 1369, 16, 3823, 5, 37, 12, 1333, 0]",3
1572,"[10, 173, 1172, 44, 3, 780, 150, 74, 10, 1009, 82, 0]",3
1573,"[10, 173, 1172, 44, 82, 74, 10, 1009, 3, 780, 150, 0]",0
1574,"[74, 10, 1009, 3, 780, 150, 8, 10, 173, 1172, 44, 82, 0]",3
1575,"[74, 10, 1009, 82, 1826, 10, 173, 1172, 44, 3, 780, 150, 0]",3
1576,"[518, 29, 854, 122, 13, 160, 630, 1547, 43, 60, 0]",0
1577,"[518, 29, 1547, 122, 13, 160, 630, 854, 43, 60, 0]",0
1578,"[160, 630, 854, 43, 60, 8, 518, 29, 1547, 122, 13, 0]",0
1579,"[160, 630, 1547, 43, 60, 8, 518, 29, 854, 122, 13, 0]",0
1580,"[518, 29, 854, 122, 13, 160, 630, 43, 60, 0]",3
1581,"[518, 29, 122, 13, 160, 630, 854, 43, 60, 0]",0
1582,"[160, 630, 43, 60, 8, 518, 29, 854, 122, 13, 0]",3
1583,"[212, 168, 5, 113, 6, 576, 8, 374, 95, 82, 623, 168, 16, 0]",3
1584,"[374, 95, 82, 623, 168, 5, 113, 6, 576, 8, 212, 168, 16, 0]",3
1585,"[374, 95, 82, 623, 168, 16, 8, 212, 168, 5, 113, 6, 576, 0]",3
1586,"[1370, 342, 3, 1371, 160, 515, 43, 721, 16, 0]",3
1587,"[160, 515, 43, 342, 3, 1371, 8, 1370, 20, 16, 0]",3
1588,"[160, 515, 43, 721, 16, 8, 1370, 342, 3, 1371, 0]",3
1589,"[74, 93, 8, 4, 216, 1020, 202, 1827, 0]",3
1590,"[74, 16, 8, 4, 216, 1020, 202, 1827, 0]",0
1591,"[212, 171, 5, 113, 6, 576, 8, 374, 95, 82, 623, 171, 93, 0]",3
1592,"[212, 171, 93, 8, 374, 95, 82, 623, 171, 113, 6, 576, 0]",0
1593,"[374, 95, 82, 623, 171, 5, 113, 6, 576, 8, 212, 171, 93, 0]",3
1594,"[374, 95, 82, 623, 171, 93, 8, 212, 171, 5, 113, 6, 576, 0]",3
1595,"[1370, 342, 3, 1371, 160, 515, 43, 721, 93, 0]",3
1596,"[160, 515, 43, 342, 3, 1371, 8, 1370, 20, 93, 0]",3
1597,"[160, 515, 43, 721, 93, 8, 1370, 342, 3, 1371, 0]",3
1598,"[4, 173, 238, 21, 16, 74, 4, 63, 238, 21, 16, 0]",3
1599,"[4, 173, 238, 21, 16, 74, 95, 82, 623, 38, 451, 21, 16, 0]",3
1600,"[4, 173, 238, 21, 16, 74, 15, 45, 0]",3
1601,"[4, 173, 238, 21, 16, 74, 95, 82, 623, 43, 0]",3
1602,"[4, 173, 238, 21, 16, 74, 781, 24, 18, 76, 0]",3
1603,"[4, 24, 74, 4, 63, 238, 21, 16, 0]",0
1604,"[74, 4, 63, 238, 21, 16, 8, 4, 24, 0]",3
1605,"[74, 4, 63, 8, 4, 24, 238, 21, 16, 0]",3
1606,"[1, 100, 19, 17, 276, 429, 42, 0]",3
1607,"[1, 47, 19, 413, 3, 780, 150, 117, 82, 0]",3
1608,"[91, 901, 5, 16, 25, 174, 2, 555, 72, 4, 45, 28, 97, 16, 0]",3
1609,"[10, 83, 10, 50, 69, 11, 397, 10, 25, 721, 16, 0]",3
1610,"[4, 90, 5, 3824, 25, 3, 3825, 472, 8, 11, 3826, 171, 93, 76, 0]",3
1611,"[351, 307, 28, 1, 47, 19, 1372, 940, 1, 2807, 45, 93, 508, 14]",3
1612,"[762, 11, 1196, 27, 1548, 8, 11, 3827, 24, 112, 0]",3
1613,"[3828, 3829, 36, 1, 1513, 5, 10, 50, 296, 74, 2206, 0]",3
1614,"[2207, 3830, 5, 10, 11, 2208, 84, 174, 3831, 0]",3
1615,"[4, 1020, 3, 3832, 2808, 3833, 8, 11, 1, 575, 5, 331, 397, 38, 82, 4, 2809, 26, 3834, 0]",3
1616,"[1, 1197, 6, 698, 8, 72, 24, 58, 214, 19, 45, 28, 97, 16, 277, 2209, 140, 2210, 14]",3
1617,"[2810, 19, 63, 361, 2124, 3835, 268, 5, 23, 44, 2, 261, 2, 45, 16, 13, 3, 3836, 50, 18, 3837, 0]",3
1618,"[1, 2740, 19, 43, 583, 5, 1, 756, 12, 39, 21, 410, 83, 5, 214, 19, 43, 196, 93, 43, 3838, 505, 13, 1, 3839, 0]",3
1619,"[628, 26, 1549, 6, 1826, 2634, 9, 1828, 8, 72, 1068, 8, 93, 11, 3840, 3841, 46, 82, 63, 2, 1829, 36, 1, 781, 157, 6, 3, 3842, 519, 3843, 23, 3844, 0]",3
1620,"[1550, 6, 1828, 8, 11, 4, 97, 5, 79, 19, 307, 28, 78, 18, 755, 2, 0]",3
1621,"[85, 1051, 10, 6, 189]",3
1622,"[85, 2791, 242, 10, 2211, 189]",3
1623,"[142, 10, 60, 189]",0
1624,"[351, 10, 201, 1, 345, 189]",0
1625,"[30, 100, 6, 200, 189]",0
1626,"[85, 1051, 574, 162, 90, 15, 392, 44, 2, 97, 10, 6, 189]",3
1627,"[85, 1051, 34, 162, 97, 1, 278, 5, 15, 51, 189]",0
1628,"[85, 1051, 34, 162, 97, 5, 15, 51, 189]",3
1629,"[85, 1051, 10, 6, 200, 11, 189]",0
1630,"[85, 1051, 726, 6, 3845, 11, 251, 6, 189]",0
1631,"[85, 10, 6, 1051, 189]",3
1632,"[22, 60, 105, 127, 24, 97, 5, 1, 729, 27, 1551, 44, 2, 3846, 5, 4, 1319, 1552, 0]",3
1633,"[22, 60, 105, 4, 206, 777, 36, 3, 87, 19, 3847, 0]",0
1634,"[22, 60, 105, 4, 97, 1, 1553, 43, 221, 1804, 0]",3
1635,"[22, 60, 105, 4, 97, 1, 278, 5, 1, 1553, 43, 221, 1804, 0]",0
1636,"[105, 4, 206, 753, 11, 167, 6, 718, 8, 22, 24, 69, 0]",3
1637,"[105, 4, 206, 753, 36, 5, 157, 11, 167, 6, 718, 8, 22, 24, 69, 0]",0
1638,"[22, 60, 105, 5, 95, 82, 623, 12, 753, 6, 244, 0]",0
1639,"[22, 60, 105, 16, 6, 244, 5, 95, 82, 623, 12, 753, 0]",3
1640,"[180, 25, 3, 559, 23, 15, 2, 294, 54, 1, 1373, 26, 0]",3
1641,"[4, 378, 3, 782, 2, 673, 62, 26, 0]",0
1642,"[4, 378, 3, 782, 2, 673, 257, 26, 0]",0
1643,"[4, 378, 3, 782, 26, 30, 2, 673, 257, 0]",3
1644,"[4, 378, 3, 782, 26, 30, 2, 673, 62, 0]",0
1645,"[4, 378, 7, 3, 782, 2, 673, 62, 26, 0]",3
1646,"[4, 378, 7, 3, 782, 2, 673, 257, 26, 0]",0
1647,"[4, 378, 7, 3, 782, 26, 30, 2, 673, 62, 0]",3
1648,"[4, 378, 7, 3, 782, 26, 30, 2, 673, 257, 0]",0
1649,"[180, 25, 3, 559, 30, 23, 15, 2, 294, 54, 1, 1373, 26, 0]",0
1650,"[180, 25, 3, 1554, 23, 15, 2, 321, 253, 261, 2, 1830, 2, 660, 31, 486, 2, 69, 1, 1069, 21, 0]",3
1651,"[180, 25, 3, 559, 23, 15, 2, 268, 12, 21, 1, 103, 0]",0
1652,"[180, 25, 3, 1498, 23, 15, 2, 506, 1, 87, 19, 3848, 1, 1831, 418, 0]",0
1653,"[180, 25, 3, 782, 23, 15, 2, 2811, 54, 143, 3849, 26, 33, 3850, 11, 0]",0
1654,"[180, 25, 3, 782, 23, 5, 15, 24, 18, 855, 26, 2, 18, 1832, 0]",0
1655,"[180, 25, 3, 782, 23, 16, 2, 18, 1832, 5, 15, 24, 18, 855, 26, 0]",0
1656,"[4, 1022, 1833, 3, 3851, 783, 559, 320, 2, 674, 1, 3852, 26, 3853, 0]",0
1657,"[730, 6, 233, 8, 30, 344, 79, 1555, 0]",3
1658,"[730, 6, 233, 8, 30, 4, 147, 39, 815, 15, 81, 513, 2812, 44, 2, 97, 853, 2212, 0]",3
1659,"[730, 6, 233, 8, 30, 4, 3854, 3, 100, 19, 50, 28, 2813, 0]",0
1660,"[730, 6, 233, 8, 30, 4, 97, 5, 344, 79, 1555, 0]",3
1661,"[730, 6, 233, 8, 30, 4, 373, 718, 11, 91, 856, 2814, 0]",0
1662,"[730, 6, 233, 8, 30, 5, 95, 82, 180, 2212, 6, 244, 0]",0
1663,"[730, 6, 233, 8, 30, 16, 6, 244, 5, 95, 82, 180, 2212, 0]",3
1664,"[730, 6, 233, 8, 30, 852, 201, 0]",3
1665,"[730, 6, 233, 8, 52, 852, 201, 0]",0
1666,"[730, 6, 233, 8, 52, 39, 574, 201, 0]",3
1667,"[730, 6, 233, 8, 52, 2815, 44, 0]",0
1668,"[16, 12, 33, 245, 5, 91, 83, 2213, 196, 15, 152, 44, 2, 321, 265, 59, 21, 0]",3
1669,"[48, 91, 83, 2213, 196, 15, 152, 44, 2, 321, 265, 59, 21, 12, 33, 245, 0]",3
1670,"[33, 245, 91, 83, 2213, 196, 15, 152, 44, 2, 321, 265, 59, 21, 0]",3
1671,"[16, 6, 33, 245, 5, 4, 81, 1, 100, 19, 6, 480, 0]",0
1672,"[16, 6, 33, 245, 5, 4, 97, 5, 10, 12, 480, 0]",3
1673,"[48, 4, 81, 1, 100, 19, 12, 480, 6, 33, 245, 0]",0
1674,"[48, 4, 97, 5, 10, 12, 480, 6, 33, 245, 0]",3
