,data,label
2272,"[3548, 1231, 0, 2076, 163, 0, 629]",0
2273,"[3548, 1231, 0, 303, 19, 3, 3514]",3
2274,"[1437, 780, 0, 5474, 19, 535]",0
2275,"[487, 976, 3549, 34, 0, 165]",3
2276,"[487, 976, 0, 246, 8, 1405]",3
2277,"[2, 977, 443, 0, 1722, 34, 0, 1723]",3
2278,"[2, 977, 443, 0, 3550, 8, 0, 3551]",0
2279,"[2, 346, 2608, 265, 8, 3552]",3
2280,"[436, 832, 0, 533]",3
2281,"[436, 832, 0, 337, 8, 3553]",0
2282,"[5475, 39, 3554, 11, 0, 450]",3
2283,"[2, 623, 6, 3554, 19, 5476]",3
2284,"[722, 39, 5477, 11, 0, 2609]",0
2285,"[2, 5478, 6, 3555, 19, 3556]",0
2286,"[5479, 976, 34, 0, 2610]",3
2287,"[2, 3557, 5480]",3
2288,"[330, 400, 0, 846, 8, 972, 59, 3, 1431]",3
2289,"[341, 978, 3, 350, 84, 904]",3
2290,"[341, 978, 3, 350, 34, 2386]",3
2291,"[341, 978, 0, 1930, 59, 3, 345]",0
2292,"[4, 2086, 0, 781, 59, 3, 3558]",3
2293,"[2, 1152, 547, 45, 59, 3, 2611]",3
2294,"[2, 1152, 547, 45, 34, 3, 3559]",0
2295,"[1251, 1355, 412, 17, 1091, 34, 5, 3560]",3
2296,"[2, 1152, 547, 45, 34, 3, 3561, 59, 3, 2611]",3
2297,"[330, 400, 0, 846, 8, 972, 34, 3, 1358, 59, 3, 1431]",0
2298,"[4, 2086, 0, 781, 34, 3, 5481, 59, 3, 3558]",0
2299,"[32, 547, 34, 3, 3561, 59, 3, 2611]",3
2300,"[48, 5482, 17, 1091, 34, 3, 5483, 59, 67, 1355, 682]",0
2301,"[2, 235, 5484, 19, 0, 534]",3
2302,"[4, 979, 0, 1438, 34, 0, 1724]",3
2303,"[4, 979, 0, 1438, 9, 0, 1724]",3
2304,"[4, 709, 0, 5485, 9, 0, 854]",3
2305,"[4, 3562, 2087, 19, 980]",3
2306,"[4, 3562, 2087, 9, 980]",3
2307,"[782, 1725, 0, 2612, 1, 0, 3563]",3
2308,"[782, 1725, 0, 2612, 9, 0, 3563]",0
2309,"[581, 2613, 1076, 647, 19, 2614, 3564]",3
2310,"[581, 2613, 1076, 647, 9, 2614, 647, 482]",0
2311,"[4, 183, 0, 1252, 9, 0, 1358, 1041]",3
2312,"[4, 1253, 0, 1092, 9, 0, 289, 1041]",0
2313,"[853, 1439, 19, 969]",3
2314,"[853, 9, 1436, 5486]",3
2315,"[2, 2088, 979, 34, 0, 5487]",3
2316,"[2, 2088, 9, 5488, 3565]",3
2317,"[20, 1058, 19, 3566]",0
2318,"[20, 9, 3111, 5489]",3
2319,"[2, 1252, 183, 233, 8, 0, 1440]",3
2320,"[2, 1252, 9, 0, 1358, 1246]",0
2321,"[2, 781, 9, 0, 484, 709, 482]",3
2322,"[2615, 9, 3567, 3568, 482]",0
2323,"[2, 1252, 9, 0, 1358, 183, 1041]",3
2324,"[2, 1438, 9, 0, 1441, 979, 1041]",0
2325,"[2, 1726, 512, 0, 2089, 19, 3, 855]",3
2326,"[2, 1726, 357, 3, 1727, 1, 0, 3569]",3
2327,"[2, 1726, 357, 0, 2089, 19, 3, 855]",0
2328,"[2, 1726, 3570, 3, 1727, 1, 0, 3569]",0
2329,"[2, 1726, 3570, 0, 2089, 19, 3, 855]",3
2330,"[2, 723, 1728, 0, 537, 15, 0, 1254]",3
2331,"[2, 723, 1728, 0, 1542, 19, 0, 2090]",3
2332,"[2, 723, 2584, 0, 537, 15, 0, 1254]",3
2333,"[2, 723, 2584, 0, 1542, 19, 0, 2090]",0
2334,"[2, 723, 2616, 0, 537, 15, 0, 1254]",0
2335,"[2, 723, 2616, 0, 1542, 19, 0, 2090]",3
2336,"[724, 118, 0, 922, 19, 0, 1255]",3
2337,"[5490, 495, 0, 5491, 19, 0, 1638]",3
2338,"[554, 5492, 0, 630, 19, 3, 3571]",3
2339,"[264, 118, 0, 922, 19, 0, 1255]",3
2340,"[2617, 1256, 0, 1442, 15, 2569]",3
2341,"[2617, 1256, 850, 16, 0, 1093]",3
2342,"[2617, 5493, 0, 1442, 15, 2569]",0
2343,"[2618, 783, 0, 1094, 16, 5494]",3
2344,"[2618, 783, 16, 2532, 11, 0, 981]",3
2345,"[2618, 783, 2532, 11, 0, 981]",3
2346,"[2619, 1729, 0, 517, 16, 3, 3572]",3
2347,"[2619, 1729, 16, 3, 1730, 11, 0, 2091]",3
2348,"[2619, 1729, 3, 1730, 11, 0, 2091]",0
2349,"[4, 2620, 0, 1094, 16, 652]",3
2350,"[4, 2620, 16, 1095, 11, 0, 981]",0
2351,"[4, 2620, 1095, 11, 0, 981]",3
2352,"[43, 982, 16, 3573, 11, 0, 2092]",0
2353,"[43, 982, 3573, 11, 0, 2092]",0
2354,"[43, 1443, 0, 187, 16, 2091]",0
2355,"[43, 1443, 220, 0, 187, 16, 2091]",3
2356,"[43, 1443, 517, 220, 0, 401]",0
2357,"[4, 3574, 0, 1094, 16, 652]",0
2358,"[4, 3574, 16, 1095, 11, 0, 981]",0
2359,"[3575, 338, 0, 290, 15, 0, 460]",3
2360,"[3575, 338, 0, 5495, 460]",3
2361,"[2, 290, 159, 1731, 11, 0, 2093]",3
2362,"[2, 290, 159, 3576, 2093]",3
2363,"[554, 1257, 5496, 11, 0, 3577]",3
2364,"[554, 1257, 5497, 3577]",3
2365,"[2, 290, 183, 1731, 11, 0, 2093]",0
2366,"[2, 290, 183, 3576, 2093]",3
2367,"[2, 1732, 309, 3578, 11, 0, 3579]",0
2368,"[2, 1732, 309, 5498, 3579]",3
2369,"[36, 1096, 0, 5499, 3580]",3
2370,"[36, 1096, 0, 3581, 16, 144, 3580]",3
2371,"[4, 1097, 45, 16, 25, 5500]",3
2372,"[2, 2621, 2622, 0, 3582, 3583]",3
2373,"[2, 2621, 2622, 0, 563, 16, 524, 3583]",3
2374,"[4, 3584, 45, 16, 25, 5501]",0
2375,"[4, 1097, 25, 3585]",3
2376,"[4, 1097, 0, 5502, 11, 77]",3
2377,"[4, 1097, 45, 16, 25, 3585]",3
2378,"[4, 3584, 0, 5503, 11, 77]",3
2379,"[36, 2094, 0, 5504, 11, 0, 2095]",0
2380,"[5505, 3586, 53, 19, 25, 1384, 5506]",3
2381,"[5507, 1384, 5508, 3586, 113]",3
2382,"[2, 1444, 1445, 0, 237, 19, 25, 5509]",3
2383,"[2, 3587, 5510, 1445, 0, 349]",3
2384,"[5511, 387, 11, 3588]",3
2385,"[2, 3589, 8, 1369, 3590]",3
2386,"[2, 258, 1574, 219, 912, 1258]",3
2387,"[2, 258, 1574, 219, 40, 912, 1258]",3
2388,"[3591, 3592, 2623, 3, 3593]",0
2389,"[3591, 3592, 2623, 40, 3, 3593]",3
2390,"[2, 1259, 1197, 0, 687, 40, 3594]",0
2391,"[2, 856, 69, 0, 1689, 8, 3, 222, 5512, 11, 3242]",3
2392,"[5513, 69, 0, 1689, 8, 3, 222, 5514]",3
2393,"[4, 1098, 0, 725, 11, 0, 3531]",3
2394,"[2, 642, 1098, 0, 857]",3
2395,"[341, 183, 0, 685, 19, 3, 1446]",3
2396,"[2, 3595, 96, 0, 318, 599]",0
2397,"[2, 5515, 815, 0, 816]",3
2398,"[2, 5516, 815, 0, 816]",0
2399,"[32, 2624, 25, 5517, 19, 0, 1023]",3
2400,"[2, 382, 2624, 25, 5518]",3
2401,"[4, 627, 0, 5519, 19, 535]",3
2402,"[1036, 627, 0, 5520]",3
2403,"[43, 2481, 590, 89, 11, 374, 523]",3
2404,"[697, 311, 2096, 590, 711]",3
2405,"[4, 5521, 0, 222, 1733, 59, 0, 1051]",3
2406,"[2, 756, 5522, 0, 222, 2625]",3
2407,"[48, 924, 2626, 5523, 2627, 2045, 552]",3
2408,"[675, 222, 1930, 978, 3, 345]",0
2409,"[4, 101, 12, 3, 3596, 16, 5524]",3
2410,"[3597, 17, 176, 3, 3598]",3
2411,"[3597, 17, 176, 12, 3, 3598]",3
2412,"[2, 3599, 17, 941, 3, 350, 16, 2097, 3600]",3
2413,"[2, 3599, 17, 941, 12, 3, 350, 16, 2097, 3600]",3
2414,"[2097, 3601, 17, 941, 12, 3, 345]",3
2415,"[2097, 3601, 17, 941, 3, 345]",3
2416,"[2, 2098, 453, 17, 3602, 34, 0, 222, 830, 3603]",3
2417,"[2, 222, 830, 5525, 17, 3602, 0, 2098, 548]",3
2418,"[2, 2098, 453, 17, 3604, 34, 0, 222, 830, 3603]",3
2419,"[2, 222, 830, 5526, 17, 3604, 0, 2098, 548]",0
2420,"[2, 3522, 960, 0, 2393]",3
2421,"[2, 5527, 1397, 0, 5528]",3
2422,"[54, 5529, 5530, 848]",3
2423,"[2, 2628, 1995, 0, 1734]",3
2424,"[54, 1693, 199, 5531, 848]",0
2425,"[54, 685, 199, 3083, 848]",3
2426,"[2, 3605, 1016, 0, 318, 599]",3
2427,"[54, 318, 484, 199, 5532, 848]",0
2428,"[54, 44, 199, 3114, 848]",3
2429,"[4, 512, 3, 555, 1, 0, 218, 421]",3
2430,"[66, 555, 1, 0, 218, 512, 617, 421]",3
2431,"[2, 726, 3606, 0, 5533]",3
2432,"[2, 5534, 76, 3606, 28, 0, 5535]",3
2433,"[3607, 93, 0, 1675, 1, 13, 1735]",3
2434,"[3607, 93, 5, 0, 1675, 10, 1735]",3
2435,"[35, 10, 93, 5, 0, 1675, 10, 1735]",3
2436,"[2, 838, 283, 3358, 15, 0, 3608]",3
2437,"[2016, 76, 283, 15, 0, 3608]",3
2438,"[2, 5536, 5537, 10, 834, 2488, 904]",3
2439,"[54, 531, 10, 594, 11, 28, 604, 3609]",3
2440,"[5538, 10, 594, 15, 28, 604, 3609]",0
2441,"[2, 3610, 10, 494, 15, 28, 3, 3611, 2629]",0
2442,"[2, 5539, 1099, 2099, 19, 5540]",3
2443,"[66, 2630, 1736, 6, 15, 0, 3612]",3
2444,"[65, 6, 3, 2630, 1736, 15, 0, 3612]",3
2445,"[66, 218, 5541]",3
2446,"[65, 3138, 3, 442]",3
2447,"[66, 687, 494, 15, 0, 1737]",3
2448,"[65, 494, 3, 687, 15, 0, 1737]",3
2449,"[65, 494, 0, 687, 15, 0, 1737]",0
2450,"[66, 262, 115, 3613, 59, 0, 523]",3
2451,"[65, 3613, 59, 0, 311, 3, 262, 1055]",3
2452,"[66, 262, 115, 369, 11, 0, 2631]",3
2453,"[65, 369, 3, 262, 115, 11, 0, 2631]",0
2454,"[1251, 2632, 1738, 5542, 10, 376, 11, 49, 1153]",3
2455,"[65, 10, 376, 11, 49, 2325, 67, 2632, 1738, 3614]",3
2456,"[3615, 67, 2633, 181, 38, 3616, 0, 1739]",3
2457,"[3615, 140, 3616, 0, 2100, 67, 2633, 181, 272]",3
2458,"[66, 364, 8, 983, 1016, 15, 0, 2101, 8, 1740]",3
2459,"[65, 1016, 3, 364, 8, 983, 15, 0, 2101, 8, 1740]",0
2460,"[489, 0, 5543, 6, 3, 2630, 5544]",3
2461,"[270, 0, 1094, 1447, 67, 181, 858]",3
2462,"[66, 171, 414, 406, 0, 165]",3
2463,"[66, 171, 414, 15, 0, 165]",3
2464,"[489, 0, 246, 414, 3, 592]",0
2465,"[66, 5545, 196, 11, 0, 5546]",3
2466,"[270, 0, 5547, 196, 3, 5548]",3
2467,"[270, 49, 2325, 10, 376, 67, 2632, 1738, 3614]",3
2468,"[66, 5549, 5550, 508, 490, 11, 0, 921, 2609]",3
2469,"[489, 0, 2101, 8, 5551, 1016, 3, 364, 8, 3617]",0
2470,"[716, 3618]",3
2471,"[716, 2030]",3
2472,"[716, 196, 3, 1100]",3
2473,"[716, 196, 3, 5552]",3
2474,"[716, 196, 67, 5553]",3
2475,"[716, 196, 3, 5554]",3
2476,"[716, 196, 0, 5555]",3
2477,"[1101, 5556]",3
2478,"[1432, 1102, 0, 552]",3
2479,"[1432, 1102, 0, 603, 19, 854]",0
2480,"[1432, 1102, 0, 603, 19, 1741, 854]",3
2481,"[782, 1725, 0, 289, 19, 5557, 5558]",3
2482,"[2, 180, 76, 475, 1, 1388, 24, 2102]",3
2483,"[1260, 2634, 0, 1448, 11, 42, 1698]",0
2484,"[2, 726, 2635, 0, 688, 8, 5559]",0
2485,"[2, 726, 2635, 0, 688, 8, 524, 5560]",0
2486,"[3619, 2636, 42, 5561]",3
2487,"[3620, 5562]",3
2488,"[66, 5563, 5564, 10, 5565, 28, 2513]",0
2489,"[68, 5566]",3
2490,"[68, 5567, 42, 5568]",3
2491,"[36, 5569, 144, 241, 435, 377, 493]",3
2492,"[32, 474, 25, 241, 220, 0, 132]",3
2493,"[68, 5570, 42, 241, 84, 8, 0, 442]",3
2494,"[2, 115, 380, 25, 241, 220, 0, 1434]",3
2495,"[2, 5571, 309, 144, 241, 220, 0, 5572]",3
2496,"[2, 237, 119, 144, 241, 1, 0, 601]",0
2497,"[2, 1742, 3621, 524, 241, 1, 3, 855]",0
2498,"[36, 562, 144, 241, 233, 0, 3044]",0
2499,"[2, 3622, 2079, 0, 1010, 883]",3
2500,"[2, 3622, 2079, 15, 0, 1010, 883]",0
2501,"[3619, 2316, 0, 1010, 883]",3
2502,"[5573, 380, 0, 455, 2084]",3
2503,"[2, 1975, 884, 0, 2637, 2318]",3
2504,"[496, 5574, 0, 5575, 1261]",3
2505,"[5576, 497, 0, 3623, 233, 42, 1743]",3
2506,"[3624, 1541, 335, 1, 334]",3
2507,"[2, 1540, 3045, 3046]",3
2508,"[2, 455, 1262, 5577]",3
2509,"[2, 1010, 10, 2316, 883]",3
2510,"[2, 455, 10, 380, 2084]",3
2511,"[3624, 1541, 42, 1382, 2318]",3
2512,"[2, 206, 5578, 0, 1742, 531, 5579]",0
2513,"[2, 314, 681, 0, 2638, 500]",0
2514,"[3625, 245, 3626]",0
2515,"[779, 354, 3625, 3626]",0
2516,"[54, 3627, 5580, 58, 537, 15, 848]",0
2517,"[358, 2080, 0, 2076, 163, 240]",3
2518,"[358, 2080, 0, 2076, 163, 151]",3
2519,"[2, 1040, 5581]",3
2520,"[2, 1040, 1871, 59, 0, 5582]",3
2521,"[5583, 5584, 1, 0, 650]",3
2522,"[2, 5585, 2639, 1, 0, 616]",3
2523,"[2, 1444, 5586, 223, 0, 1739]",3
2524,"[5587, 380, 0, 3628, 1, 0, 3629]",3
2525,"[35, 6, 2640, 5, 14, 148, 1075]",3
2526,"[36, 2641, 5, 14, 148, 1075]",0
2527,"[2, 911, 3630, 25, 5588]",0
2528,"[851, 2103, 42, 3631]",3
2529,"[851, 2103, 25, 3631]",0
2530,"[851, 2103, 42, 837]",0
2531,"[5589, 112, 26, 1374]",3
2532,"[2, 314, 3632, 463]",3
2533,"[2, 314, 2642]",0
2534,"[2, 290, 1193, 5590]",3
2535,"[765, 0, 290, 5591, 90, 12, 5592]",3
2536,"[2, 290, 5593]",0
2537,"[4, 47, 0, 44, 1, 1340]",0
2538,"[4, 47, 0, 44, 34, 3633]",0
2539,"[4, 47, 0, 44, 34, 2643, 1, 1340]",0
2540,"[4, 47, 147, 15, 0, 165]",3
2541,"[4, 47, 0, 246, 19, 0, 384]",0
2542,"[4, 47, 0, 246, 19, 384]",0
2543,"[4, 47, 0, 147, 15, 0, 165]",3
2544,"[2, 147, 47, 15, 0, 246, 217]",0
2545,"[2, 147, 47, 15, 0, 165]",0
2546,"[4, 47, 15, 0, 165]",0
2547,"[984, 418, 0, 147, 667, 1, 0, 5594]",3
2548,"[984, 418, 0, 147, 15, 0, 1086]",3
2549,"[984, 418, 0, 147, 34, 3633]",0
2550,"[984, 418, 0, 147, 34, 2643, 1, 2606]",0
2551,"[984, 418, 0, 2644, 19, 384]",0
2552,"[984, 418, 0, 2644, 19, 0, 384]",0
2553,"[984, 418, 0, 242, 147, 15, 0, 165]",3
2554,"[5595, 147, 755, 15, 5596, 217]",0
2555,"[984, 418, 0, 147, 15, 0, 165]",3
2556,"[2, 147, 418, 15, 0, 165]",3
2557,"[984, 418, 15, 0, 165]",0
2558,"[4, 1449, 0, 1744, 59, 0, 3634]",3
2559,"[4, 1449, 0, 1744, 1, 3635]",0
2560,"[4, 1449, 0, 1744, 34, 2643, 1, 3635]",0
2561,"[4, 1449, 0, 536, 19, 0, 3636]",0
2562,"[2, 1744, 5597, 217]",0
2563,"[2, 1744, 5598]",0
2564,"[4, 1449, 0, 3636]",0
2565,"[4, 1449, 59, 0, 3634]",0
2566,"[4, 481, 0, 384]",3
2567,"[4, 481, 0, 44, 406, 0, 165]",3
2568,"[4, 481, 0, 44, 406, 0, 84, 8, 0, 431]",3
2569,"[4, 481, 0, 147, 34, 0, 1870, 1, 0, 165]",3
2570,"[4, 481, 0, 147, 406, 0, 165]",3
2571,"[4, 481, 0, 246, 19, 0, 384]",0
2572,"[4, 481, 0, 147, 1, 77]",3
2573,"[4, 481, 0, 147, 60, 1, 77]",3
2574,"[4, 481, 45, 60, 0, 384]",0
2575,"[4, 481, 406, 0, 165]",0
2576,"[1437, 780, 351, 59, 0, 3637]",3
2577,"[1437, 780, 351, 163, 0, 797]",3
2578,"[1437, 780, 351, 84, 8, 0, 3516]",3
2579,"[1437, 780, 27, 351, 59, 0, 3637]",0
2580,"[1437, 780, 351, 406, 0, 2104]",3
2581,"[1036, 5599, 472, 406, 0, 2104]",0
2582,"[1036, 780, 406, 0, 2104]",3
2583,"[2105, 1745, 0, 1154, 435, 0, 1450]",3
2584,"[2105, 1745, 0, 5600, 19, 0, 5601]",0
2585,"[2105, 1745, 27, 0, 1154, 435, 0, 1450]",0
2586,"[2, 1154, 1745, 435, 0, 1450]",3
2587,"[48, 392, 8, 1154, 5602, 472, 435, 0, 1450]",3
2588,"[2105, 1745, 435, 0, 1450]",0
2589,"[653, 815, 1746, 406, 0, 3638]",3
2590,"[653, 815, 1746, 59, 0, 3638]",3
2591,"[653, 721, 580, 406, 0, 165]",3
2592,"[653, 721, 580, 207, 0, 165]",3
2593,"[653, 721, 580, 163, 0, 165]",3
2594,"[653, 721, 580, 15, 0, 533]",3
2595,"[5603, 721, 15, 0, 533]",3
2596,"[653, 721, 0, 337, 19, 1360]",3
2597,"[2, 337, 721, 19, 1360]",0
2598,"[653, 5604, 351, 27, 113]",3
2599,"[653, 721, 351, 27, 113]",3
2600,"[653, 5605, 351, 27, 113]",3
2601,"[653, 815, 1746, 27, 0, 816]",0
2602,"[653, 2099, 1746, 27, 0, 816]",0
2603,"[1103, 2106, 0, 515, 19, 3639]",3
2604,"[1103, 2106, 2645, 11, 0, 543]",0
2605,"[2, 515, 2106, 19, 3639]",0
2606,"[2, 2645, 2106, 0, 543]",3
2607,"[2568, 5606, 0, 303, 19, 5607]",3
2608,"[2107, 1102, 0, 3640]",3
2609,"[2107, 1102, 1741, 1104, 15, 0, 3640]",0
2610,"[2107, 1102, 0, 1747, 19, 1741, 854]",3
2611,"[2107, 1102, 27, 0, 1747, 19, 1741, 854]",0
2612,"[2, 1747, 1102, 19, 1741, 854]",0
2613,"[2, 1747, 5608]",0
2614,"[1260, 2634, 0, 3641]",3
2615,"[1260, 2634, 42, 2055, 19, 0, 3641]",0
2616,"[2, 1448, 5609]",0
2617,"[556, 985, 0, 1451, 34, 0, 2646]",3
2618,"[556, 985, 0, 1451, 34, 435, 0, 1348]",3
2619,"[556, 985, 0, 1451, 84, 8, 0, 2647]",0
2620,"[556, 985, 0, 1451, 1, 5610]",0
2621,"[556, 985, 0, 5611, 8, 5612]",0
2622,"[556, 985, 27, 0, 1451, 34, 0, 2646]",0
2623,"[2, 1451, 985, 34, 0, 2646]",0
2624,"[2, 498, 1748, 0, 915, 34, 0, 2648]",3
2625,"[2, 498, 1748, 0, 915, 1, 3, 2108, 3642]",3
2626,"[2, 498, 1748, 0, 915, 34, 0, 3643, 1, 3, 2108, 3642]",0
2627,"[2, 498, 1748, 27, 0, 915, 34, 0, 2648]",0
2628,"[2, 915, 1748, 34, 0, 2648]",0
2629,"[556, 976, 0, 3549, 34, 207, 0, 5613]",3
2630,"[556, 976, 0, 165]",3
2631,"[556, 976, 27, 0, 246, 8, 1405]",0
2632,"[556, 976, 27, 0, 165]",0
2633,"[2, 1234, 2649, 976, 0, 5614]",3
2634,"[2, 1234, 2649, 928, 976, 0, 5615, 34, 0, 2610]",3
2635,"[724, 832, 0, 2109, 34, 0, 1452]",3
2636,"[724, 832, 0, 2109, 34, 3644, 0, 2110]",3
2637,"[724, 832, 0, 2109, 34, 207, 0, 2110]",3
2638,"[724, 832, 0, 2109, 34, 5616, 0, 2110]",3
2639,"[724, 832, 0, 5617, 8, 3553]",0
2640,"[724, 832, 0, 1452]",3
2641,"[264, 5618, 0, 3161]",3
2642,"[724, 10, 3645, 0, 1452]",3
2643,"[724, 10, 5619]",3
2644,"[724, 10, 3645, 0, 337, 307, 0, 5620]",3
2645,"[399, 1453, 0, 983, 34, 0, 859]",3
2646,"[399, 1453, 0, 983, 34, 207, 0, 2650]",3
2647,"[399, 1453, 0, 983, 34, 2651, 0, 2650]",3
2648,"[399, 1453, 0, 983, 34, 633, 0, 2650]",3
2649,"[399, 1453, 0, 5621, 8, 3617]",0
2650,"[399, 1453, 27, 0, 859]",0
2651,"[399, 10, 5622, 0, 859]",3
2652,"[399, 10, 5623]",3
2653,"[399, 3646, 0, 1870, 207, 0, 2111]",3
2654,"[399, 3646, 207, 0, 2111]",3
2655,"[2, 977, 443, 0, 1722, 16, 1749, 1572]",3
2656,"[2, 977, 443, 1749, 219, 0, 3551]",0
2657,"[2, 977, 443, 27, 0, 1722, 34, 0, 1723]",0
2658,"[2, 1722, 443, 34, 0, 1723]",0
2659,"[2, 346, 2608, 5624, 34, 986]",0
2660,"[265, 2608, 8, 3552]",0
2661,"[2, 5625, 5626, 265, 8, 42, 3500]",3
2662,"[2, 726, 2635, 0, 2112]",3
2663,"[2, 688, 5627]",0
2664,"[2, 688, 5628]",0
2665,"[2, 180, 5629, 0, 2102]",3
2666,"[2, 727, 5630]",0
2667,"[464, 104, 0, 44, 34, 5631]",3
2668,"[464, 104, 0, 44, 1, 1242]",3
2669,"[464, 104, 0, 44, 34, 2113, 1, 1242]",3
2670,"[464, 104, 0, 44, 1, 2114]",3
2671,"[464, 104, 27, 0, 44, 1, 2114]",0
2672,"[2, 44, 104, 1, 2114]",0
2673,"[464, 104, 147, 1, 349]",3
2674,"[5632, 585, 472, 1, 349]",0
2675,"[399, 1262, 0, 147, 670, 0, 165]",3
2676,"[399, 1262, 0, 44, 1, 3647]",3
2677,"[399, 1262, 3648, 0, 132]",3
2678,"[399, 1262, 27, 0, 44, 1, 3647]",0
2679,"[2, 147, 1262, 670, 0, 165]",3
2680,"[399, 1262, 263, 147, 670, 0, 165]",3
2681,"[675, 147, 3399, 670, 0, 246, 217]",3
2682,"[464, 354, 0, 44, 1, 0, 728]",3
2683,"[464, 354, 0, 44, 1, 3649]",3
2684,"[464, 354, 0, 44, 34, 5633]",3
2685,"[464, 354, 5634, 0, 132]",3
2686,"[464, 354, 27, 0, 44, 1, 0, 728]",0
2687,"[2, 44, 354, 1, 0, 728]",0
2688,"[2, 44, 3449, 472, 1, 0, 728]",0
2689,"[496, 860, 0, 1043]",3
2690,"[496, 860, 0, 304, 34, 1079]",3
2691,"[496, 860, 0, 304, 1, 377, 493]",3
2692,"[496, 860, 0, 304, 34, 1640, 1, 377, 493]",3
2693,"[496, 860, 27, 0, 304, 1, 377, 493]",0
2694,"[2, 304, 860, 1, 377, 493]",0
2695,"[2, 304, 5635]",0
2696,"[496, 860, 640, 1, 377, 493]",3
2697,"[496, 860, 3650]",3
2698,"[3651, 2557, 472, 1, 377, 493]",0
2699,"[496, 321, 0, 304, 34, 1640, 1, 377, 493]",3
2700,"[496, 321, 0, 304, 1, 377, 493]",3
2701,"[496, 321, 0, 304, 34, 1079]",3
2702,"[496, 321, 0, 1043]",3
2703,"[496, 321, 0, 304, 1, 3649]",3
2704,"[496, 321, 27, 0, 304, 1, 377, 493]",0
2705,"[496, 321, 27, 0, 1043]",0
2706,"[2, 304, 321, 1, 377, 493]",0
2707,"[2, 304, 5636]",0
2708,"[496, 321, 640, 1, 377, 493]",3
2709,"[496, 321, 3650]",3
2710,"[3651, 2652, 217]",0
2711,"[464, 380, 0, 1599]",3
2712,"[464, 380, 27, 0, 1599]",3
2713,"[464, 380, 15, 0, 1599]",3
2714,"[464, 380, 253, 0, 1599]",3
2715,"[464, 380, 220, 0, 1434]",3
2716,"[464, 380, 42, 241, 220, 0, 1434]",3
2717,"[464, 380, 0, 1395, 253, 0, 533]",3
2718,"[36, 720, 3, 1241, 1, 113]",3
2719,"[36, 720, 53, 3, 2653]",3
2720,"[36, 720, 53, 19, 3, 2653]",0
2721,"[66, 1241, 5637]",0
2722,"[66, 1241, 720, 1, 113]",0
2723,"[43, 1263, 261, 3652, 1, 151]",3
2724,"[43, 1263, 42, 261, 3653]",0
2725,"[43, 1263, 42, 19, 261, 3653]",0
2726,"[795, 3652, 5638]",0
2727,"[43, 357, 3, 2115, 307, 151]",0
2728,"[43, 357, 42, 3, 1105]",3
2729,"[43, 357, 42, 19, 3, 1105]",0
2730,"[66, 2115, 357, 1, 151]",0
2731,"[1264, 512, 620, 19, 3, 5639]",3
2732,"[2, 5640, 8, 3, 5641, 10, 3, 584, 2654]",3
2733,"[1264, 1454, 620, 19, 3, 3654]",3
2734,"[1264, 1454, 3, 2116, 633, 1709]",0
2735,"[1264, 1454, 3, 2116, 667, 1, 1709]",0
2736,"[1264, 1454, 3, 2116, 27, 1709]",0
2737,"[1264, 1454, 3, 2116, 1, 1709]",0
2738,"[1264, 1454, 620, 3, 3654]",0
2739,"[654, 101, 3, 1631]",3
2740,"[654, 101, 3, 395, 27, 2655]",3
2741,"[654, 101, 3, 395, 16, 109]",3
2742,"[654, 101, 3, 395, 1, 109]",0
2743,"[654, 101, 3, 395, 34, 3655]",3
2744,"[654, 101, 3656, 8, 3, 1631]",0
2745,"[654, 101, 3, 395, 27, 5642, 3657, 16, 3658]",3
2746,"[3659, 232, 509, 176, 3, 395, 27, 2655]",3
2747,"[654, 1750, 0, 1751, 2656]",3
2748,"[654, 1750, 18, 3, 1751, 2656]",0
2749,"[654, 1750, 3, 1751, 3660, 1, 109]",0
2750,"[654, 1750, 3, 1751, 3660, 34, 3655]",3
2751,"[654, 1750, 3656, 8, 3, 1751, 2656]",0
2752,"[654, 5643, 3, 395, 27, 5644, 16, 3658]",3
2753,"[3659, 232, 509, 5645, 3, 395, 27, 2655]",3
2754,"[1752, 2117, 0, 395, 16, 3, 5646]",3
2755,"[1752, 2117, 0, 395, 1, 109]",0
2756,"[1752, 2117, 18, 0, 1631]",0
2757,"[1752, 2117, 0, 395, 16, 109]",3
2758,"[2, 237, 94, 1, 5647, 11, 0, 2118]",3
2759,"[68, 2119, 27, 0, 5648]",0
2760,"[2, 3661, 2465, 217]",0
2761,"[68, 2119, 25, 837]",3
2762,"[68, 2119, 45, 28, 0, 837]",3
2763,"[68, 2119, 0, 756, 34, 77]",0
2764,"[1753, 283, 0, 517, 11, 0, 401]",3
2765,"[1753, 283, 0, 517, 307, 0, 401]",3
2766,"[1753, 283, 0, 517, 163, 0, 401]",3
2767,"[1753, 283, 0, 517, 207, 0, 401]",3
2768,"[1754, 1755, 0, 3662, 34, 1340]",3
2769,"[1754, 1755, 0, 3662, 307, 0, 384]",3
2770,"[1754, 1755, 130, 8, 0, 5649]",0
2771,"[378, 784, 0, 185]",3
2772,"[378, 784, 0, 107, 59, 0, 450]",3
2773,"[378, 784, 0, 107, 163, 0, 534]",3
2774,"[378, 784, 0, 107, 34, 0, 412, 1, 0, 5650]",3
2775,"[378, 784, 0, 107, 27, 980]",3
2776,"[378, 784, 1068, 19, 0, 185]",0
